Date,Open,Close
"Nov 11, 2016",121.95,117.14
"Nov 15, 2016",117.45,100.93
"Nov 16, 2016",105.0,102.53
"Nov 17, 2016",103.0,105.72
"Nov 18, 2016",107.2,109.91
"Nov 21, 2016",110.65,106.07
"Nov 22, 2016",106.45,107.37
"Nov 23, 2016",107.7,108.36
"Nov 24, 2016",107.35,106.27
"Nov 25, 2016",107.35,108.96
"Nov 28, 2016",107.75,109.36
"Nov 29, 2016",109.65,109.16
"Nov 30, 2016",109.45,111.26
"Dec 01, 2016",111.75,108.21
"Dec 02, 2016",108.2,108.81
"Dec 05, 2016",108.9,108.41
"Dec 06, 2016",109.6,107.97
"Dec 07, 2016",108.25,105.77
"Dec 08, 2016",106.55,106.82
"Dec 09, 2016",107.95,106.87
"Dec 12, 2016",108.9,104.23
"Dec 13, 2016",105.1,105.92
"Dec 14, 2016",105.65,106.32
"Dec 15, 2016",106.0,107.92
"Dec 16, 2016",108.3,107.52
"Dec 19, 2016",107.65,108.56
"Dec 20, 2016",108.75,105.62
"Dec 21, 2016",106.9,106.27
"Dec 22, 2016",106.8,104.82
"Dec 23, 2016",103.6,105.32
"Dec 26, 2016",104.5,102.68
"Dec 27, 2016",103.45,106.12
"Dec 28, 2016",107.3,105.32
"Dec 29, 2016",105.45,107.72
"Dec 30, 2016",107.85,107.62
"Jan 02, 2017",107.7,109.21
"Jan 03, 2017",108.7,111.26
"Jan 04, 2017",112.0,111.66
"Jan 05, 2017",112.05,113.35
"Jan 06, 2017",114.15,113.45
"Jan 09, 2017",114.5,113.0
"Jan 10, 2017",113.2,113.0
"Jan 11, 2017",114.0,115.84
"Jan 12, 2017",117.2,118.79
"Jan 13, 2017",120.5,123.57
"Jan 16, 2017",126.3,120.78
"Jan 17, 2017",123.2,117.04
"Jan 18, 2017",118.95,118.24
"Jan 19, 2017",117.4,118.79
"Jan 20, 2017",119.0,117.44
"Jan 23, 2017",118.0,118.24
"Jan 24, 2017",118.8,118.79
"Jan 25, 2017",119.05,118.19
"Jan 27, 2017",118.5,118.59
"Jan 30, 2017",119.2,118.49
"Jan 31, 2017",118.05,118.09
"Feb 01, 2017",117.95,122.13
"Feb 02, 2017",121.9,123.62
"Feb 03, 2017",124.8,128.81
"Feb 06, 2017",129.5,132.35
"Feb 07, 2017",131.85,134.65
"Feb 08, 2017",134.0,134.3
"Feb 09, 2017",135.5,137.44
"Feb 10, 2017",138.4,135.74
"Feb 13, 2017",138.0,133.5
"Feb 14, 2017",134.5,134.45
"Feb 15, 2017",134.55,133.8
"Feb 16, 2017",133.85,137.79
"Feb 17, 2017",138.55,137.69
"Feb 20, 2017",138.0,152.25
"Feb 21, 2017",153.05,151.45
"Feb 22, 2017",151.85,149.56
"Feb 23, 2017",152.2,152.8
"Feb 27, 2017",153.2,151.05
"Feb 28, 2017",152.0,155.54
"Mar 01, 2017",156.0,154.19
"Mar 02, 2017",155.0,152.2
"Mar 03, 2017",153.1,154.79
"Mar 06, 2017",156.4,154.59
"Mar 07, 2017",155.65,155.34
"Mar 08, 2017",154.15,154.49
"Mar 09, 2017",154.0,157.34
"Mar 10, 2017",157.95,159.43
"Mar 14, 2017",159.85,164.82
"Mar 15, 2017",165.25,163.87
"Mar 16, 2017",166.0,164.67
"Mar 17, 2017",164.6,162.82
"Mar 20, 2017",163.8,163.27
"Mar 21, 2017",164.0,164.67
"Mar 22, 2017",164.3,163.22
"Mar 23, 2017",164.0,164.47
"Mar 24, 2017",165.0,165.76
"Mar 27, 2017",168.0,168.36
"Mar 28, 2017",170.8,170.4
"Mar 29, 2017",172.0,167.91
"Mar 30, 2017",168.85,167.91
"Mar 31, 2017",168.35,170.2
"Apr 03, 2017",170.7,169.8
